"","date","visits","Page_Summary"
"7240",2016-10-04,31944,"Jennifer_Lawrence"
"7241",2016-10-05,31961,"Jennifer_Lawrence"
"7242",2016-10-06,32410,"Jennifer_Lawrence"
"7243",2016-10-07,31780,"Jennifer_Lawrence"
"7244",2016-10-08,36739,"Jennifer_Lawrence"
"7245",2016-10-09,41207,"Jennifer_Lawrence"
"7246",2016-10-10,41287,"Jennifer_Lawrence"
"7247",2016-10-11,31373,"Jennifer_Lawrence"
"7248",2016-10-12,32992,"Jennifer_Lawrence"
"7249",2016-10-13,30292,"Jennifer_Lawrence"
"7250",2016-10-14,33173,"Jennifer_Lawrence"
"7251",2016-10-15,44612,"Jennifer_Lawrence"
"7252",2016-10-16,55636,"Jennifer_Lawrence"
"7253",2016-10-17,39271,"Jennifer_Lawrence"
"7254",2016-10-18,37288,"Jennifer_Lawrence"
"7255",2016-10-19,34827,"Jennifer_Lawrence"
"7256",2016-10-20,39618,"Jennifer_Lawrence"
"7257",2016-10-21,35309,"Jennifer_Lawrence"
"7258",2016-10-22,44539,"Jennifer_Lawrence"
"7259",2016-10-23,57594,"Jennifer_Lawrence"
"7260",2016-10-24,39477,"Jennifer_Lawrence"
"7261",2016-10-25,32888,"Jennifer_Lawrence"
"7262",2016-10-26,32240,"Jennifer_Lawrence"
"7263",2016-10-27,31631,"Jennifer_Lawrence"
"7264",2016-10-28,41013,"Jennifer_Lawrence"
"7265",2016-10-29,42343,"Jennifer_Lawrence"
"7266",2016-10-30,43797,"Jennifer_Lawrence"
"7267",2016-10-31,33281,"Jennifer_Lawrence"
"7268",2016-11-01,32216,"Jennifer_Lawrence"
"7269",2016-11-02,31150,"Jennifer_Lawrence"
"7270",2016-11-03,36891,"Jennifer_Lawrence"
"7271",2016-11-04,45944,"Jennifer_Lawrence"
"7272",2016-11-05,50545,"Jennifer_Lawrence"
"7273",2016-11-06,50933,"Jennifer_Lawrence"
"7274",2016-11-07,37731,"Jennifer_Lawrence"
"7275",2016-11-08,34495,"Jennifer_Lawrence"
"7276",2016-11-09,34343,"Jennifer_Lawrence"
"7277",2016-11-10,55537,"Jennifer_Lawrence"
"7278",2016-11-11,53449,"Jennifer_Lawrence"
"7279",2016-11-12,51027,"Jennifer_Lawrence"
"7280",2016-11-13,80031,"Jennifer_Lawrence"
"7281",2016-11-14,55716,"Jennifer_Lawrence"
"7282",2016-11-15,63721,"Jennifer_Lawrence"
"7283",2016-11-16,49370,"Jennifer_Lawrence"
"7284",2016-11-17,43821,"Jennifer_Lawrence"
"7285",2016-11-18,47589,"Jennifer_Lawrence"
"7286",2016-11-19,45861,"Jennifer_Lawrence"
"7287",2016-11-20,85199,"Jennifer_Lawrence"
"7288",2016-11-21,48989,"Jennifer_Lawrence"
"7289",2016-11-22,47578,"Jennifer_Lawrence"
"7290",2016-11-23,42897,"Jennifer_Lawrence"
"7291",2016-11-24,43496,"Jennifer_Lawrence"
"7292",2016-11-25,45874,"Jennifer_Lawrence"
"7293",2016-11-26,56375,"Jennifer_Lawrence"
"7294",2016-11-27,65330,"Jennifer_Lawrence"
"7295",2016-11-28,45005,"Jennifer_Lawrence"
"7296",2016-11-29,46879,"Jennifer_Lawrence"
"7297",2016-11-30,46151,"Jennifer_Lawrence"
"7298",2016-12-01,46337,"Jennifer_Lawrence"
"7299",2016-12-02,94523,"Jennifer_Lawrence"
"7300",2016-12-03,89477,"Jennifer_Lawrence"
"7301",2016-12-04,90351,"Jennifer_Lawrence"
"7302",2016-12-05,65075,"Jennifer_Lawrence"
"7303",2016-12-06,63932,"Jennifer_Lawrence"
"7304",2016-12-07,67184,"Jennifer_Lawrence"
"7305",2016-12-08,52671,"Jennifer_Lawrence"
"7306",2016-12-09,69470,"Jennifer_Lawrence"
"7307",2016-12-10,63595,"Jennifer_Lawrence"
"7308",2016-12-11,81375,"Jennifer_Lawrence"
"7309",2016-12-12,68827,"Jennifer_Lawrence"
"7310",2016-12-13,115063,"Jennifer_Lawrence"
"7311",2016-12-14,92048,"Jennifer_Lawrence"
"7312",2016-12-15,106655,"Jennifer_Lawrence"
"7313",2016-12-16,86902,"Jennifer_Lawrence"
"7314",2016-12-17,73799,"Jennifer_Lawrence"
"7315",2016-12-18,75272,"Jennifer_Lawrence"
"7316",2016-12-19,70450,"Jennifer_Lawrence"
"7317",2016-12-20,74135,"Jennifer_Lawrence"
"7318",2016-12-21,90980,"Jennifer_Lawrence"
"7319",2016-12-22,93733,"Jennifer_Lawrence"
"7320",2016-12-23,81401,"Jennifer_Lawrence"
"7321",2016-12-24,66216,"Jennifer_Lawrence"
"7322",2016-12-25,88815,"Jennifer_Lawrence"
"7323",2016-12-26,97535,"Jennifer_Lawrence"
"7324",2016-12-27,105710,"Jennifer_Lawrence"
"7325",2016-12-28,118665,"Jennifer_Lawrence"
"7326",2016-12-29,107637,"Jennifer_Lawrence"
"7327",2016-12-30,106566,"Jennifer_Lawrence"
"7328",2016-12-31,85542,"Jennifer_Lawrence"
"7329",2015-10-01,8222,"Joy_"
"7330",2015-10-02,10158,"Joy_"
"7331",2015-10-03,13459,"Joy_"
"7332",2015-10-04,16715,"Joy_"
"7333",2015-10-05,14506,"Joy_"
"7334",2015-10-06,10821,"Joy_"
"7335",2015-10-07,10717,"Joy_"
"7336",2015-10-08,9674,"Joy_"
"7337",2015-10-09,10907,"Joy_"
"7338",2015-10-10,12511,"Joy_"
"7339",2015-10-11,15648,"Joy_"
"7340",2015-10-12,14258,"Joy_"
"7341",2015-10-13,13992,"Joy_"
"7342",2015-10-14,13557,"Joy_"
"7343",2015-10-15,10599,"Joy_"
"7344",2015-10-16,9905,"Joy_"
"7345",2015-10-17,12076,"Joy_"
"7346",2015-10-18,21425,"Joy_"
"7347",2015-10-19,13261,"Joy_"
"7348",2015-10-20,14120,"Joy_"
"7349",2015-10-21,50565,"Joy_"
"7350",2015-10-22,55250,"Joy_"
"7351",2015-10-23,38865,"Joy_"
"7352",2015-10-24,33892,"Joy_"
"7353",2015-10-25,33372,"Joy_"
"7354",2015-10-26,28143,"Joy_"
"7355",2015-10-27,25859,"Joy_"
"7356",2015-10-28,21292,"Joy_"
"7357",2015-10-29,19076,"Joy_"
"7358",2015-10-30,17175,"Joy_"
"7359",2015-10-31,18344,"Joy_"
"7360",2015-11-01,22974,"Joy_"
"7361",2015-11-02,22222,"Joy_"
"7362",2015-11-03,18581,"Joy_"
"7363",2015-11-04,20804,"Joy_"
"7364",2015-11-05,17911,"Joy_"
"7365",2015-11-06,17507,"Joy_"
"7366",2015-11-07,15640,"Joy_"
"7367",2015-11-08,15992,"Joy_"
"7368",2015-11-09,18306,"Joy_"
"7369",2015-11-10,12987,"Joy_"
"7370",2015-11-11,14054,"Joy_"
"7371",2015-11-12,17035,"Joy_"
"7372",2015-11-13,20585,"Joy_"
"7373",2015-11-14,16915,"Joy_"
"7374",2015-11-15,17244,"Joy_"
"7375",2015-11-16,24696,"Joy_"
"7376",2015-11-17,14869,"Joy_"
"7377",2015-11-18,15902,"Joy_"
"7378",2015-11-19,37657,"Joy_"
"7379",2015-11-20,111205,"Joy_"
"7380",2015-11-21,60873,"Joy_"
"7381",2015-11-22,47526,"Joy_"
"7382",2015-11-23,32671,"Joy_"
"7383",2015-11-24,26856,"Joy_"
"7384",2015-11-25,29043,"Joy_"
"7385",2015-11-26,29708,"Joy_"
"7386",2015-11-27,34448,"Joy_"
"7387",2015-11-28,153976,"Joy_"
"7388",2015-11-29,318587,"Joy_"
"7389",2015-11-30,255435,"Joy_"
"7390",2015-12-01,196759,"Joy_"
"7391",2015-12-02,154456,"Joy_"
"7392",2015-12-03,123054,"Joy_"
"7393",2015-12-04,100689,"Joy_"
"7394",2015-12-05,129863,"Joy_"
"7395",2015-12-06,180255,"Joy_"
"7396",2015-12-07,209617,"Joy_"
"7397",2015-12-08,148635,"Joy_"
"7398",2015-12-09,224434,"Joy_"
"7399",2015-12-10,183640,"Joy_"
"7400",2015-12-11,169845,"Joy_"
"7401",2015-12-12,182320,"Joy_"
"7402",2015-12-13,205819,"Joy_"
"7403",2015-12-14,259758,"Joy_"
"7404",2015-12-15,298830,"Joy_"
"7405",2015-12-16,262840,"Joy_"
"7406",2015-12-17,198437,"Joy_"
"7407",2015-12-18,190330,"Joy_"
"7408",2015-12-19,182034,"Joy_"
"7409",2015-12-20,222199,"Joy_"
"7410",2015-12-21,247314,"Joy_"
"7411",2015-12-22,318011,"Joy_"
"7412",2015-12-23,308999,"Joy_"
"7413",2015-12-24,314125,"Joy_"
"7414",2015-12-25,387958,"Joy_"
"7415",2015-12-26,581239,"Joy_"
"7416",2015-12-27,498453,"Joy_"
"7417",2015-12-28,392284,"Joy_"
"7418",2015-12-29,319844,"Joy_"
"7419",2015-12-30,312062,"Joy_"
"7420",2015-12-31,280755,"Joy_"
"7421",2016-01-01,364776,"Joy_"
"7422",2016-01-02,410085,"Joy_"
"7423",2016-01-03,383631,"Joy_"
"7424",2016-01-04,250151,"Joy_"
"7425",2016-01-05,203644,"Joy_"
"7426",2016-01-06,197946,"Joy_"
"7427",2016-01-07,186573,"Joy_"
"7428",2016-01-08,204459,"Joy_"
"7429",2016-01-09,274804,"Joy_"
"7430",2016-01-10,288425,"Joy_"
"7431",2016-01-11,439548,"Joy_"
"7432",2016-01-12,209556,"Joy_"
"7433",2016-01-13,178386,"Joy_"
"7434",2016-01-14,207600,"Joy_"
"7435",2016-01-15,197091,"Joy_"
"7436",2016-01-16,217095,"Joy_"
"7437",2016-01-17,251741,"Joy_"
"7438",2016-01-18,186751,"Joy_"
"7439",2016-01-19,139920,"Joy_"
"7440",2016-01-20,121662,"Joy_"
"7441",2016-01-21,110882,"Joy_"
"7442",2016-01-22,112710,"Joy_"
"7443",2016-01-23,142855,"Joy_"
"7444",2016-01-24,150103,"Joy_"
"7445",2016-01-25,101213,"Joy_"
"7446",2016-01-26,79590,"Joy_"
"7447",2016-01-27,74360,"Joy_"
"7448",2016-01-28,69999,"Joy_"
"7449",2016-01-29,72641,"Joy_"
"7450",2016-01-30,98537,"Joy_"
"7451",2016-01-31,111933,"Joy_"
"7452",2016-02-01,73431,"Joy_"
"7453",2016-02-02,56150,"Joy_"
"7454",2016-02-03,57351,"Joy_"
"7455",2016-02-04,49992,"Joy_"
"7456",2016-02-05,50929,"Joy_"
"7457",2016-02-06,66826,"Joy_"
"7458",2016-02-07,75828,"Joy_"
"7459",2016-02-08,53312,"Joy_"
"7460",2016-02-09,47430,"Joy_"
"7461",2016-02-10,41267,"Joy_"
"7462",2016-02-11,38433,"Joy_"
"7463",2016-02-12,39411,"Joy_"
"7464",2016-02-13,52039,"Joy_"
"7465",2016-02-14,63590,"Joy_"
"7466",2016-02-15,50526,"Joy_"
"7467",2016-02-16,49324,"Joy_"
"7468",2016-02-17,49463,"Joy_"
"7469",2016-02-18,44426,"Joy_"
"7470",2016-02-19,81670,"Joy_"
"7471",2016-02-20,100126,"Joy_"
"7472",2016-02-21,105164,"Joy_"
"7473",2016-02-22,78206,"Joy_"
"7474",2016-02-23,53554,"Joy_"
"7475",2016-02-24,51868,"Joy_"
"7476",2016-02-25,47443,"Joy_"
"7477",2016-02-26,50834,"Joy_"
"7478",2016-02-27,71164,"Joy_"
"7479",2016-02-28,102307,"Joy_"
"7480",2016-02-29,272038,"Joy_"
"7481",2016-03-01,71351,"Joy_"
"7482",2016-03-02,50886,"Joy_"
"7483",2016-03-03,42670,"Joy_"
"7484",2016-03-04,39234,"Joy_"
"7485",2016-03-05,47791,"Joy_"
"7486",2016-03-06,54207,"Joy_"
"7487",2016-03-07,40004,"Joy_"
"7488",2016-03-08,29683,"Joy_"
"7489",2016-03-09,28045,"Joy_"
"7490",2016-03-10,27474,"Joy_"
"7491",2016-03-11,30337,"Joy_"
"7492",2016-03-12,41089,"Joy_"
"7493",2016-03-13,46538,"Joy_"
"7494",2016-03-14,32117,"Joy_"
"7495",2016-03-15,25430,"Joy_"
"7496",2016-03-16,23321,"Joy_"
"7497",2016-03-17,23051,"Joy_"
"7498",2016-03-18,22593,"Joy_"
"7499",2016-03-19,29288,"Joy_"
"7500",2016-03-20,34904,"Joy_"
"7501",2016-03-21,27483,"Joy_"
"7502",2016-03-22,22148,"Joy_"
"7503",2016-03-23,20670,"Joy_"
"7504",2016-03-24,23173,"Joy_"
"7505",2016-03-25,24735,"Joy_"
"7506",2016-03-26,26683,"Joy_"
"7507",2016-03-27,32787,"Joy_"
"7508",2016-03-28,29229,"Joy_"
"7509",2016-03-29,20542,"Joy_"
"7510",2016-03-30,20533,"Joy_"
"7511",2016-03-31,22105,"Joy_"
"7512",2016-04-01,27049,"Joy_"
"7513",2016-04-02,29624,"Joy_"
"7514",2016-04-03,33320,"Joy_"
"7515",2016-04-04,24349,"Joy_"
"7516",2016-04-05,20483,"Joy_"
"7517",2016-04-06,20585,"Joy_"
"7518",2016-04-07,21211,"Joy_"
"7519",2016-04-08,34868,"Joy_"
"7520",2016-04-09,59501,"Joy_"
"7521",2016-04-10,68836,"Joy_"
"7522",2016-04-11,53164,"Joy_"
"7523",2016-04-12,35482,"Joy_"
"7524",2016-04-13,32256,"Joy_"
"7525",2016-04-14,30312,"Joy_"
"7526",2016-04-15,33138,"Joy_"
"7527",2016-04-16,58019,"Joy_"
"7528",2016-04-17,65491,"Joy_"
"7529",2016-04-18,43889,"Joy_"
"7530",2016-04-19,34980,"Joy_"
"7531",2016-04-20,36233,"Joy_"
"7532",2016-04-21,35971,"Joy_"
"7533",2016-04-22,39270,"Joy_"
"7534",2016-04-23,51761,"Joy_"
"7535",2016-04-24,58174,"Joy_"
"7536",2016-04-25,42093,"Joy_"
"7537",2016-04-26,34597,"Joy_"
"7538",2016-04-27,32778,"Joy_"
"7539",2016-04-28,35485,"Joy_"
"7540",2016-04-29,49192,"Joy_"
"7541",2016-04-30,70792,"Joy_"
"7542",2016-05-01,77199,"Joy_"
"7543",2016-05-02,62322,"Joy_"
"7544",2016-05-03,53888,"Joy_"
"7545",2016-05-04,64207,"Joy_"
"7546",2016-05-05,61491,"Joy_"
"7547",2016-05-06,64535,"Joy_"
"7548",2016-05-07,117943,"Joy_"
"7549",2016-05-08,145496,"Joy_"
"7550",2016-05-09,81788,"Joy_"
"7551",2016-05-10,49810,"Joy_"
"7552",2016-05-11,43941,"Joy_"
"7553",2016-05-12,39966,"Joy_"
"7554",2016-05-13,46245,"Joy_"
"7555",2016-05-14,83045,"Joy_"
"7556",2016-05-15,112804,"Joy_"
"7557",2016-05-16,65517,"Joy_"
"7558",2016-05-17,44659,"Joy_"
"7559",2016-05-18,46084,"Joy_"
"7560",2016-05-19,43837,"Joy_"
"7561",2016-05-20,49739,"Joy_"
"7562",2016-05-21,86206,"Joy_"
"7563",2016-05-22,113373,"Joy_"
"7564",2016-05-23,62627,"Joy_"
"7565",2016-05-24,41758,"Joy_"
"7566",2016-05-25,43295,"Joy_"
"7567",2016-05-26,44110,"Joy_"
"7568",2016-05-27,43964,"Joy_"
"7569",2016-05-28,62889,"Joy_"
"7570",2016-05-29,77324,"Joy_"
"7571",2016-05-30,70043,"Joy_"
"7572",2016-05-31,49075,"Joy_"
"7573",2016-06-01,54685,"Joy_"
"7574",2016-06-02,51303,"Joy_"
"7575",2016-06-03,51698,"Joy_"
"7576",2016-06-04,93498,"Joy_"
"7577",2016-06-05,112408,"Joy_"
"7578",2016-06-06,62067,"Joy_"
"7579",2016-06-07,41225,"Joy_"
"7580",2016-06-08,35883,"Joy_"
"7581",2016-06-09,35668,"Joy_"
"7582",2016-06-10,39334,"Joy_"
"7583",2016-06-11,60256,"Joy_"
"7584",2016-06-12,78954,"Joy_"
"7585",2016-06-13,48014,"Joy_"
"7586",2016-06-14,31681,"Joy_"
"7587",2016-06-15,29883,"Joy_"
"7588",2016-06-16,29509,"Joy_"
"7589",2016-06-17,29288,"Joy_"
"7590",2016-06-18,46806,"Joy_"
"7591",2016-06-19,56987,"Joy_"
"7592",2016-06-20,34727,"Joy_"
"7593",2016-06-21,27968,"Joy_"
"7594",2016-06-22,24379,"Joy_"
"7595",2016-06-23,26236,"Joy_"
"7596",2016-06-24,27516,"Joy_"
"7597",2016-06-25,41229,"Joy_"
"7598",2016-06-26,51078,"Joy_"
"7599",2016-06-27,35597,"Joy_"
"7600",2016-06-28,29728,"Joy_"
"7601",2016-06-29,26364,"Joy_"
"7602",2016-06-30,24126,"Joy_"
"7603",2016-07-01,24952,"Joy_"
"7604",2016-07-02,35767,"Joy_"
"7605",2016-07-03,43005,"Joy_"
"7606",2016-07-04,42137,"Joy_"
"7607",2016-07-05,32906,"Joy_"
"7608",2016-07-06,25258,"Joy_"
"7609",2016-07-07,22751,"Joy_"
"7610",2016-07-08,23405,"Joy_"
"7611",2016-07-09,35360,"Joy_"
"7612",2016-07-10,40792,"Joy_"
"7613",2016-07-11,30197,"Joy_"
"7614",2016-07-12,22672,"Joy_"
"7615",2016-07-13,20605,"Joy_"
"7616",2016-07-14,20255,"Joy_"
"7617",2016-07-15,26342,"Joy_"
"7618",2016-07-16,29817,"Joy_"
"7619",2016-07-17,36094,"Joy_"
"7620",2016-07-18,27161,"Joy_"
"7621",2016-07-19,21368,"Joy_"
"7622",2016-07-20,19156,"Joy_"
"7623",2016-07-21,19214,"Joy_"
"7624",2016-07-22,19254,"Joy_"
"7625",2016-07-23,27859,"Joy_"
"7626",2016-07-24,35921,"Joy_"
"7627",2016-07-25,27428,"Joy_"
"7628",2016-07-26,19344,"Joy_"
"7629",2016-07-27,26950,"Joy_"
"7630",2016-07-28,34468,"Joy_"
"7631",2016-07-29,26660,"Joy_"
"7632",2016-07-30,34306,"Joy_"
"7633",2016-07-31,38092,"Joy_"
"7634",2016-08-01,29848,"Joy_"
"7635",2016-08-02,22970,"Joy_"
"7636",2016-08-03,22646,"Joy_"
"7637",2016-08-04,18440,"Joy_"
"7638",2016-08-05,18689,"Joy_"
"7639",2016-08-06,22260,"Joy_"
"7640",2016-08-07,26119,"Joy_"
"7641",2016-08-08,18910,"Joy_"
"7642",2016-08-09,16749,"Joy_"
"7643",2016-08-10,16481,"Joy_"
"7644",2016-08-11,16335,"Joy_"
"7645",2016-08-12,15703,"Joy_"
"7646",2016-08-13,20656,"Joy_"
"7647",2016-08-14,25900,"Joy_"
"7648",2016-08-15,20738,"Joy_"
"7649",2016-08-16,16412,"Joy_"
"7650",2016-08-17,15857,"Joy_"
"7651",2016-08-18,15469,"Joy_"
"7652",2016-08-19,20833,"Joy_"
"7653",2016-08-20,24437,"Joy_"
"7654",2016-08-21,31036,"Joy_"
"7655",2016-08-22,25045,"Joy_"
"7656",2016-08-23,22511,"Joy_"
"7657",2016-08-24,24824,"Joy_"
"7658",2016-08-25,25095,"Joy_"
"7659",2016-08-26,23559,"Joy_"
"7660",2016-08-27,28284,"Joy_"
"7661",2016-08-28,34956,"Joy_"
"7662",2016-08-29,27463,"Joy_"
"7663",2016-08-30,22478,"Joy_"
"7664",2016-08-31,22712,"Joy_"
"7665",2016-09-01,25044,"Joy_"
"7666",2016-09-02,30287,"Joy_"
"7667",2016-09-03,34465,"Joy_"
"7668",2016-09-04,33956,"Joy_"
"7669",2016-09-05,31571,"Joy_"
"7670",2016-09-06,22744,"Joy_"
"7671",2016-09-07,17410,"Joy_"
"7672",2016-09-08,15916,"Joy_"
"7673",2016-09-09,19317,"Joy_"
"7674",2016-09-10,21727,"Joy_"
"7675",2016-09-11,23860,"Joy_"
"7676",2016-09-12,18277,"Joy_"
"7677",2016-09-13,15380,"Joy_"
"7678",2016-09-14,16060,"Joy_"
"7679",2016-09-15,14968,"Joy_"
"7680",2016-09-16,15949,"Joy_"
"7681",2016-09-17,22273,"Joy_"
"7682",2016-09-18,26368,"Joy_"
"7683",2016-09-19,18934,"Joy_"
"7684",2016-09-20,16524,"Joy_"
"7685",2016-09-21,16339,"Joy_"
"7686",2016-09-22,14586,"Joy_"
"7687",2016-09-23,15581,"Joy_"
"7688",2016-09-24,22096,"Joy_"
"7689",2016-09-25,25610,"Joy_"
"7690",2016-09-26,19935,"Joy_"
"7691",2016-09-27,15201,"Joy_"
"7692",2016-09-28,14370,"Joy_"
"7693",2016-09-29,13274,"Joy_"
"7694",2016-09-30,14685,"Joy_"
"7695",2016-10-01,20131,"Joy_"
"7696",2016-10-02,31431,"Joy_"
"7697",2016-10-03,26774,"Joy_"
"7698",2016-10-04,25646,"Joy_"
"7699",2016-10-05,23374,"Joy_"
"7700",2016-10-06,20577,"Joy_"
"7701",2016-10-07,21267,"Joy_"
"7702",2016-10-08,29559,"Joy_"
"7703",2016-10-09,48749,"Joy_"
"7704",2016-10-10,26585,"Joy_"
"7705",2016-10-11,23007,"Joy_"
"7706",2016-10-12,25201,"Joy_"
"7707",2016-10-13,20255,"Joy_"
"7708",2016-10-14,20307,"Joy_"
"7709",2016-10-15,29136,"Joy_"
"7710",2016-10-16,336844,"Joy_"
"7711",2016-10-17,165279,"Joy_"
"7712",2016-10-18,66077,"Joy_"
"7713",2016-10-19,79573,"Joy_"
"7714",2016-10-20,58869,"Joy_"
"7715",2016-10-21,92105,"Joy_"
"7716",2016-10-22,124259,"Joy_"
"7717",2016-10-23,105995,"Joy_"
"7718",2016-10-24,58511,"Joy_"
"7719",2016-10-25,55813,"Joy_"
"7720",2016-10-26,46008,"Joy_"
"7721",2016-10-27,51882,"Joy_"
"7722",2016-10-28,53899,"Joy_"
"7723",2016-10-29,62155,"Joy_"
"7724",2016-10-30,93826,"Joy_"
"7725",2016-10-31,38261,"Joy_"
"7726",2016-11-01,42896,"Joy_"
"7727",2016-11-02,26242,"Joy_"
"7728",2016-11-03,21558,"Joy_"
"7729",2016-11-04,86790,"Joy_"
"7730",2016-11-05,82065,"Joy_"
"7731",2016-11-06,85905,"Joy_"
"7732",2016-11-07,48904,"Joy_"
"7733",2016-11-08,35471,"Joy_"
"7734",2016-11-09,21223,"Joy_"
"7735",2016-11-10,41744,"Joy_"
"7736",2016-11-11,33497,"Joy_"
"7737",2016-11-12,50721,"Joy_"
"7738",2016-11-13,90563,"Joy_"
"7739",2016-11-14,33843,"Joy_"
"7740",2016-11-15,23882,"Joy_"
"7741",2016-11-16,36170,"Joy_"
"7742",2016-11-17,20623,"Joy_"
"7743",2016-11-18,26655,"Joy_"
"7744",2016-11-19,43040,"Joy_"
"7745",2016-11-20,52417,"Joy_"
"7746",2016-11-21,31707,"Joy_"
"7747",2016-11-22,25457,"Joy_"
"7748",2016-11-23,22933,"Joy_"
"7749",2016-11-24,49946,"Joy_"
"7750",2016-11-25,74245,"Joy_"
"7751",2016-11-26,92090,"Joy_"
"7752",2016-11-27,107115,"Joy_"
"7753",2016-11-28,36845,"Joy_"
"7754",2016-11-29,35971,"Joy_"
"7755",2016-11-30,23911,"Joy_"
"7756",2016-12-01,24081,"Joy_"
"7757",2016-12-02,26673,"Joy_"
"7758",2016-12-03,38055,"Joy_"
"7759",2016-12-04,67839,"Joy_"
"7760",2016-12-05,49580,"Joy_"
"7761",2016-12-06,30192,"Joy_"
"7762",2016-12-07,33270,"Joy_"
"7763",2016-12-08,30739,"Joy_"
"7764",2016-12-09,23918,"Joy_"
"7765",2016-12-10,35579,"Joy_"
"7766",2016-12-11,47917,"Joy_"
"7767",2016-12-12,34471,"Joy_"
"7768",2016-12-13,30434,"Joy_"
"7769",2016-12-14,29431,"Joy_"
"7770",2016-12-15,35987,"Joy_"
"7771",2016-12-16,26683,"Joy_"
"7772",2016-12-17,37488,"Joy_"
"7773",2016-12-18,39876,"Joy_"
"7774",2016-12-19,36003,"Joy_"
"7775",2016-12-20,31644,"Joy_"
"7776",2016-12-21,28864,"Joy_"
"7777",2016-12-22,32041,"Joy_"
"7778",2016-12-23,58665,"Joy_"
"7779",2016-12-24,32420,"Joy_"
"7780",2016-12-25,40373,"Joy_"
"7781",2016-12-26,49000,"Joy_"
"7782",2016-12-27,119236,"Joy_"
"7783",2016-12-28,90650,"Joy_"
"7784",2016-12-29,68453,"Joy_"
"7785",2016-12-30,65568,"Joy_"
"7786",2016-12-31,83838,"Joy_"
"7787",2015-10-01,16793,"Kobe_Bryant"
"7788",2015-10-02,16989,"Kobe_Bryant"
"7789",2015-10-03,16472,"Kobe_Bryant"
"7790",2015-10-04,17232,"Kobe_Bryant"
"7791",2015-10-05,23011,"Kobe_Bryant"
"7792",2015-10-06,17278,"Kobe_Bryant"
"7793",2015-10-07,22016,"Kobe_Bryant"
"7794",2015-10-08,20532,"Kobe_Bryant"
"7795",2015-10-09,18905,"Kobe_Bryant"
"7796",2015-10-10,16059,"Kobe_Bryant"
"7797",2015-10-11,15492,"Kobe_Bryant"
"7798",2015-10-12,18474,"Kobe_Bryant"
"7799",2015-10-13,17942,"Kobe_Bryant"
"7800",2015-10-14,27639,"Kobe_Bryant"
"7801",2015-10-15,26983,"Kobe_Bryant"
"7802",2015-10-16,26185,"Kobe_Bryant"
"7803",2015-10-17,19220,"Kobe_Bryant"
"7804",2015-10-18,20745,"Kobe_Bryant"
"7805",2015-10-19,20132,"Kobe_Bryant"
"7806",2015-10-20,18180,"Kobe_Bryant"
"7807",2015-10-21,17725,"Kobe_Bryant"
"7808",2015-10-22,18258,"Kobe_Bryant"
"7809",2015-10-23,17054,"Kobe_Bryant"
"7810",2015-10-24,15416,"Kobe_Bryant"
"7811",2015-10-25,16600,"Kobe_Bryant"
"7812",2015-10-26,19187,"Kobe_Bryant"
"7813",2015-10-27,26112,"Kobe_Bryant"
"7814",2015-10-28,34208,"Kobe_Bryant"
"7815",2015-10-29,70774,"Kobe_Bryant"
"7816",2015-10-30,27184,"Kobe_Bryant"
"7817",2015-10-31,24019,"Kobe_Bryant"
"7818",2015-11-01,20637,"Kobe_Bryant"
"7819",2015-11-02,28336,"Kobe_Bryant"
"7820",2015-11-03,36335,"Kobe_Bryant"
"7821",2015-11-04,33353,"Kobe_Bryant"
"7822",2015-11-05,32544,"Kobe_Bryant"
"7823",2015-11-06,24096,"Kobe_Bryant"
"7824",2015-11-07,34904,"Kobe_Bryant"
"7825",2015-11-08,32511,"Kobe_Bryant"
"7826",2015-11-09,39332,"Kobe_Bryant"
"7827",2015-11-10,28690,"Kobe_Bryant"
"7828",2015-11-11,30976,"Kobe_Bryant"
"7829",2015-11-12,30640,"Kobe_Bryant"
"7830",2015-11-13,23918,"Kobe_Bryant"
"7831",2015-11-14,23813,"Kobe_Bryant"
"7832",2015-11-15,22871,"Kobe_Bryant"
"7833",2015-11-16,25438,"Kobe_Bryant"
"7834",2015-11-17,22197,"Kobe_Bryant"
"7835",2015-11-18,22366,"Kobe_Bryant"
"7836",2015-11-19,22001,"Kobe_Bryant"
"7837",2015-11-20,22958,"Kobe_Bryant"
"7838",2015-11-21,28808,"Kobe_Bryant"
"7839",2015-11-22,20083,"Kobe_Bryant"
"7840",2015-11-23,24580,"Kobe_Bryant"
"7841",2015-11-24,24099,"Kobe_Bryant"
"7842",2015-11-25,64243,"Kobe_Bryant"
"7843",2015-11-26,30052,"Kobe_Bryant"
"7844",2015-11-27,26841,"Kobe_Bryant"
"7845",2015-11-28,27338,"Kobe_Bryant"
"7846",2015-11-29,29840,"Kobe_Bryant"
"7847",2015-11-30,666017,"Kobe_Bryant"
"7848",2015-12-01,293624,"Kobe_Bryant"
"7849",2015-12-02,292483,"Kobe_Bryant"
"7850",2015-12-03,145270,"Kobe_Bryant"
"7851",2015-12-04,94741,"Kobe_Bryant"
"7852",2015-12-05,82056,"Kobe_Bryant"
"7853",2015-12-06,63288,"Kobe_Bryant"
"7854",2015-12-07,63611,"Kobe_Bryant"
"7855",2015-12-08,70498,"Kobe_Bryant"
"7856",2015-12-09,46917,"Kobe_Bryant"
"7857",2015-12-10,47559,"Kobe_Bryant"
"7858",2015-12-11,38313,"Kobe_Bryant"
